image,dataset,coefficient_pair,alpha,attack,nc,ber,psnr,ssim,esrgan_source
kodim21,kodak,hf,0.1,real_esrgan,0.767578125,0.1162109375,31.291758857126865,0.9299523837583509,disk_precomputed_canonical
kodim21,kodak,hf,0.1,jpeg_q50,0.767578125,0.1162109375,31.189638347339535,0.9084730882316796,
kodim21,kodak,hf,0.1,gaussian_blur,0.9765625,0.01171875,27.932363182284064,0.8760863285638929,
kodim22,kodak,standard,0.1,none,1.0,0.0,42.209441571361054,0.9828815288577807,
kodim22,kodak,standard,0.1,real_esrgan,0.912109375,0.0439453125,30.369077554770087,0.8777383621051031,disk_precomputed_canonical
kodim22,kodak,standard,0.1,jpeg_q50,0.998046875,0.0009765625,31.306095908910745,0.8578335843940131,
kodim22,kodak,standard,0.1,gaussian_blur,0.970703125,0.0146484375,29.764025022687047,0.8488198081363508,
kodim22,kodak,balanced,0.1,none,1.0,0.0,41.83558556092045,0.9826613634663087,
kodim22,kodak,balanced,0.1,real_esrgan,0.900390625,0.0498046875,30.35461440417716,0.8781259018779641,live_canonical
kodim22,kodak,balanced,0.1,jpeg_q50,0.998046875,0.0009765625,31.284739380892574,0.8586117603262418,
kodim22,kodak,balanced,0.1,gaussian_blur,0.982421875,0.0087890625,29.738305891684128,0.8477320532329701,
kodim22,kodak,hf,0.1,none,1.0,0.0,44.24780546901342,0.9876499700642215,
kodim22,kodak,hf,0.1,real_esrgan,0.951171875,0.0244140625,30.616452964136485,0.8831379643533953,disk_precomputed_canonical
kodim22,kodak,hf,0.1,jpeg_q50,0.921875,0.0390625,31.500169511927304,0.8674553684502961,
kodim22,kodak,hf,0.1,gaussian_blur,0.994140625,0.0029296875,29.87821553520806,0.8562467569201271,
kodim23,kodak,standard,0.1,none,1.0,0.0,43.30376891374796,0.9796522469507914,
kodim23,kodak,standard,0.1,real_esrgan,0.837890625,0.0810546875,32.73876200977146,0.939381840395348,disk_precomputed_canonical
kodim23,kodak,standard,0.1,jpeg_q50,1.0,0.0,33.95569765947775,0.9032119000537179,
kodim23,kodak,standard,0.1,gaussian_blur,0.982421875,0.0087890625,32.281171706831145,0.9440523981119237,
kodim23,kodak,balanced,0.1,none,1.0,0.0,40.94291812040303,0.9791454516823146,
kodim23,kodak,balanced,0.1,real_esrgan,0.91015625,0.044921875,32.529524057403464,0.9392584406729799,live_canonical
kodim23,kodak,balanced,0.1,jpeg_q50,1.0,0.0,33.64297701814646,0.9059713801530936,
kodim23,kodak,balanced,0.1,gaussian_blur,0.984375,0.0078125,32.06932196784771,0.9423362552486165,
kodim23,kodak,hf,0.1,none,1.0,0.0,44.51873521852659,0.982332696616585,
kodim23,kodak,hf,0.1,real_esrgan,0.845703125,0.0771484375,33.095625359392535,0.9445284979208073,disk_precomputed_canonical
kodim23,kodak,hf,0.1,jpeg_q50,0.828125,0.0859375,34.28960446524305,0.9180700643133327,
kodim23,kodak,hf,0.1,gaussian_blur,0.986328125,0.0068359375,32.418656908658534,0.9513737795087168,
kodim24,kodak,standard,0.1,none,0.99609375,0.001953125,40.75714064170124,0.9841156330963745,
kodim24,kodak,standard,0.1,real_esrgan,0.796875,0.1015625,28.967020314483886,0.9122368959137961,disk_precomputed_canonical
kodim24,kodak,standard,0.1,jpeg_q50,0.970703125,0.0146484375,29.594262743650802,0.8845201946464867,
kodim24,kodak,standard,0.1,gaussian_blur,0.900390625,0.0498046875,26.375126184290085,0.8317815880019331,
kodim24,kodak,balanced,0.1,none,0.994140625,0.0029296875,40.38821341797774,0.9841410271392391,
kodim24,kodak,balanced,0.1,real_esrgan,0.796875,0.1015625,28.954961260437155,0.912504674073794,live_canonical
kodim24,kodak,balanced,0.1,jpeg_q50,0.974609375,0.0126953125,29.560853030840253,0.8848493510511183,
kodim24,kodak,balanced,0.1,gaussian_blur,0.9296875,0.03515625,26.35526153118064,0.8309516183726533,
kodim24,kodak,hf,0.1,none,0.998046875,0.0009765625,42.982691762447246,0.9895125569370333,
kodim24,kodak,hf,0.1,real_esrgan,0.80859375,0.095703125,29.082859736353388,0.9150276006307912,disk_precomputed_canonical
kodim24,kodak,hf,0.1,jpeg_q50,0.8984375,0.05078125,29.757612892508426,0.8922432544672354,
kodim24,kodak,hf,0.1,gaussian_blur,0.94921875,0.025390625,26.448650609120996,0.8389399638117441,
t001,tampere17,standard,0.1,none,1.0,0.0,41.35021915510159,0.9783603257435,
t001,tampere17,standard,0.1,real_esrgan,0.779296875,0.1103515625,31.43591865226294,0.9223156266472142,disk_precomputed_canonical
t001,tampere17,standard,0.1,jpeg_q50,1.0,0.0,33.653512613038984,0.8987033782111533,
t001,tampere17,standard,0.1,gaussian_blur,0.94921875,0.025390625,32.3441675712194,0.9295984638071246,
t001,tampere17,balanced,0.1,none,1.0,0.0,42.29505648031533,0.98109188947067,
t001,tampere17,balanced,0.1,real_esrgan,0.8515625,0.07421875,31.483720195071122,0.9235483709605012,live_canonical
t001,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,33.84277580963556,0.9045102900303452,
t001,tampere17,balanced,0.1,gaussian_blur,0.982421875,0.0087890625,32.39434797321483,0.9301488806099001,
t001,tampere17,hf,0.1,none,1.0,0.0,44.93507000241627,0.9845809320114434,
t001,tampere17,hf,0.1,real_esrgan,0.818359375,0.0908203125,32.04389806329401,0.9312781186416815,disk_precomputed_canonical
t001,tampere17,hf,0.1,jpeg_q50,0.78125,0.109375,34.28122903474837,0.9156122734784438,
t001,tampere17,hf,0.1,gaussian_blur,0.990234375,0.0048828125,32.62513845625479,0.9379704399274678,
t002,tampere17,standard,0.1,none,1.0,0.0,41.73430197998323,0.978170136536928,
t002,tampere17,standard,0.1,real_esrgan,0.658203125,0.1708984375,29.590185292042555,0.9312751101124898,disk_precomputed_canonical
t002,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,31.55754967683077,0.8950984110721802,
t002,tampere17,standard,0.1,gaussian_blur,0.94921875,0.025390625,30.70373800201289,0.9193268255265946,
t002,tampere17,balanced,0.1,none,1.0,0.0,41.96334799722314,0.9788668463538658,
t002,tampere17,balanced,0.1,real_esrgan,0.666015625,0.1669921875,29.540368213757336,0.9307997466176651,live_canonical
t002,tampere17,balanced,0.1,jpeg_q50,0.99609375,0.001953125,31.626784172237443,0.902614085403262,
t002,tampere17,balanced,0.1,gaussian_blur,0.9609375,0.01953125,30.702009569982344,0.9185582644481426,
t002,tampere17,hf,0.1,none,1.0,0.0,44.857554714172785,0.9844281950930162,
t002,tampere17,hf,0.1,real_esrgan,0.8046875,0.09765625,30.085919944445916,0.9396359356694951,disk_precomputed_canonical
t002,tampere17,hf,0.1,jpeg_q50,0.73828125,0.130859375,31.894754065249597,0.9145161312622451,
t002,tampere17,hf,0.1,gaussian_blur,0.998046875,0.0009765625,30.870312461485618,0.9275015682116612,
t003,tampere17,standard,0.1,none,1.0,0.0,39.84761744625971,0.9817051565274705,
t003,tampere17,standard,0.1,real_esrgan,0.734375,0.1328125,31.201172594838393,0.8998794659511433,disk_precomputed_canonical
t003,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,30.983518282473952,0.8654076681701103,
t003,tampere17,standard,0.1,gaussian_blur,0.904296875,0.0478515625,29.5483799262054,0.8430805547127685,
t003,tampere17,balanced,0.1,none,1.0,0.0,40.308756363957656,0.9826298083974585,
t003,tampere17,balanced,0.1,real_esrgan,0.802734375,0.0986328125,31.208796281173168,0.8994854842218366,live_canonical
t003,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,31.017380184394273,0.8647373411045839,
t003,tampere17,balanced,0.1,gaussian_blur,0.94140625,0.029296875,29.563834059914033,0.841851467398933,
t003,tampere17,hf,0.1,none,1.0,0.0,44.488522573391414,0.9920874043059791,
t003,tampere17,hf,0.1,real_esrgan,0.8515625,0.07421875,31.563665996179044,0.9091786979957245,disk_precomputed_canonical
t003,tampere17,hf,0.1,jpeg_q50,0.978515625,0.0107421875,31.36627126733756,0.8756342397703056,
t003,tampere17,hf,0.1,gaussian_blur,1.0,0.0,29.778474010528,0.8522565860141081,
t004,tampere17,standard,0.1,none,1.0,0.0,41.05225520250901,0.9834218161120506,
t004,tampere17,standard,0.1,real_esrgan,0.5625,0.21875,23.263403593342137,0.8634727873011253,disk_precomputed_canonical
t004,tampere17,standard,0.1,jpeg_q50,1.0,0.0,31.59880965915956,0.9085288097659331,
t004,tampere17,standard,0.1,gaussian_blur,0.943359375,0.0283203125,25.484837729159196,0.8129389394386948,
t004,tampere17,balanced,0.1,none,1.0,0.0,41.04654329634373,0.9870877654842886,
t004,tampere17,balanced,0.1,real_esrgan,0.630859375,0.1845703125,23.230799136875984,0.8641144939864304,live_canonical
t004,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,31.607905050222644,0.9142758055797158,
t004,tampere17,balanced,0.1,gaussian_blur,0.9609375,0.01953125,25.47923031685313,0.8135710335545934,
t004,tampere17,hf,0.1,none,1.0,0.0,44.63115869158776,0.9900202580588396,
t004,tampere17,hf,0.1,real_esrgan,0.71875,0.140625,23.483043617787985,0.8716538616620237,disk_precomputed_canonical
t004,tampere17,hf,0.1,jpeg_q50,0.884765625,0.0576171875,31.96486405935527,0.9215771916511141,
t004,tampere17,hf,0.1,gaussian_blur,0.99609375,0.001953125,25.54397707824471,0.8195613650978242,
t005,tampere17,standard,0.1,none,1.0,0.0,41.2201102931012,0.9836607328629562,
t005,tampere17,standard,0.1,real_esrgan,0.81640625,0.091796875,28.856097469460174,0.8577972627055411,disk_precomputed_canonical
t005,tampere17,standard,0.1,jpeg_q50,1.0,0.0,29.702282474849547,0.8341139480753634,
t005,tampere17,standard,0.1,gaussian_blur,0.947265625,0.0263671875,28.066481231833983,0.8114475364363622,
t005,tampere17,balanced,0.1,none,1.0,0.0,41.49555026275764,0.9862778869367128,
t005,tampere17,balanced,0.1,real_esrgan,0.8671875,0.06640625,28.86184559432337,0.858920755614056,live_canonical
t005,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,29.717100352517395,0.8368008001995307,
t005,tampere17,balanced,0.1,gaussian_blur,0.970703125,0.0146484375,28.066550171783145,0.8123237018896781,
t005,tampere17,hf,0.1,none,1.0,0.0,44.18973598030191,0.9895902521810823,
t005,tampere17,hf,0.1,real_esrgan,0.896484375,0.0517578125,29.018345052938557,0.8618879744258833,disk_precomputed_canonical
t005,tampere17,hf,0.1,jpeg_q50,0.93359375,0.033203125,29.887708498857997,0.8438111398108646,
t005,tampere17,hf,0.1,gaussian_blur,0.982421875,0.0087890625,28.170705116487422,0.819072955461281,
t006,tampere17,standard,0.1,none,1.0,0.0,42.16424606574543,0.9775215805092999,
t006,tampere17,standard,0.1,real_esrgan,0.80078125,0.099609375,30.71822058662786,0.9197291683042202,disk_precomputed_canonical
t006,tampere17,standard,0.1,jpeg_q50,1.0,0.0,33.23588524935011,0.8879909564568363,
t006,tampere17,standard,0.1,gaussian_blur,0.958984375,0.0205078125,32.113562023965734,0.9090565607094246,
t006,tampere17,balanced,0.1,none,1.0,0.0,42.75993296302171,0.9787526214114939,
t006,tampere17,balanced,0.1,real_esrgan,0.822265625,0.0888671875,30.72795854662536,0.9204352655988529,live_canonical
t006,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,33.34392284405429,0.8930127180246857,
t006,tampere17,balanced,0.1,gaussian_blur,0.98046875,0.009765625,32.13374214532837,0.9084510343898332,
t006,tampere17,hf,0.1,none,1.0,0.0,44.91573295367817,0.9835449213091306,
t006,tampere17,hf,0.1,real_esrgan,0.859375,0.0703125,31.036538115452238,0.9260974097730429,disk_precomputed_canonical
t006,tampere17,hf,0.1,jpeg_q50,0.833984375,0.0830078125,33.656263343846305,0.9056555440346351,
t006,tampere17,hf,0.1,gaussian_blur,1.0,0.0,32.31554984315213,0.9176364210087659,
t007,tampere17,standard,0.1,none,1.0,0.0,38.83200402144982,0.9877304786903421,
t007,tampere17,standard,0.1,real_esrgan,0.833984375,0.0830078125,27.10375622548956,0.8335405041694647,disk_precomputed_canonical
t007,tampere17,standard,0.1,jpeg_q50,1.0,0.0,26.443500491301492,0.8256392775483392,
t007,tampere17,standard,0.1,gaussian_blur,0.853515625,0.0732421875,24.360756193018666,0.7221665700403865,
t007,tampere17,balanced,0.1,none,1.0,0.0,38.631927477218085,0.9874697438554749,
t007,tampere17,balanced,0.1,real_esrgan,0.81640625,0.091796875,27.100161234162034,0.8344357671628776,live_canonical
t007,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,26.437103398075354,0.8253390295058914,
t007,tampere17,balanced,0.1,gaussian_blur,0.892578125,0.0537109375,24.3484743591871,0.7212511759035222,
t007,tampere17,hf,0.1,none,1.0,0.0,41.55744379764265,0.9930146714712844,
t007,tampere17,hf,0.1,real_esrgan,0.771484375,0.1142578125,27.20686757352365,0.8305566999792114,disk_precomputed_canonical
t007,tampere17,hf,0.1,jpeg_q50,0.966796875,0.0166015625,26.572511496307364,0.8315016686268796,
t007,tampere17,hf,0.1,gaussian_blur,0.88671875,0.056640625,24.440124069908183,0.7287499526110907,
t008,tampere17,standard,0.1,none,1.0,0.0,42.86283187689418,0.9812070960523894,
t008,tampere17,standard,0.1,real_esrgan,0.78515625,0.107421875,31.67008932355554,0.8350989646438798,disk_precomputed_canonical
t008,tampere17,standard,0.1,jpeg_q50,1.0,0.0,32.05257351239911,0.8282594784912422,
t008,tampere17,standard,0.1,gaussian_blur,0.98828125,0.005859375,31.54239003651854,0.8317537894975464,
t008,tampere17,balanced,0.1,none,1.0,0.0,42.751685003922326,0.9813324567242145,
t008,tampere17,balanced,0.1,real_esrgan,0.79296875,0.103515625,31.649430875959617,0.8352217932183175,live_canonical
t008,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,32.04075646538165,0.8281431020734491,
t008,tampere17,balanced,0.1,gaussian_blur,0.98828125,0.005859375,31.520892569506614,0.8306221773147456,
t008,tampere17,hf,0.1,none,1.0,0.0,44.20382298670148,0.9850566502282455,
t008,tampere17,hf,0.1,real_esrgan,0.73046875,0.134765625,31.70914537119515,0.8328968579720376,disk_precomputed_canonical
t008,tampere17,hf,0.1,jpeg_q50,0.9609375,0.01953125,32.205870557457416,0.8373133566890254,
t008,tampere17,hf,0.1,gaussian_blur,0.9921875,0.00390625,31.673068578428666,0.8392717921012928,
t009,tampere17,standard,0.1,none,1.0,0.0,39.62628649074251,0.9699961187883814,
t009,tampere17,standard,0.1,real_esrgan,0.6171875,0.19140625,31.44796100310164,0.9326268242721415,disk_precomputed_canonical
t009,tampere17,standard,0.1,jpeg_q50,1.0,0.0,34.09028449886835,0.8956465639463923,
t009,tampere17,standard,0.1,gaussian_blur,0.9140625,0.04296875,30.77414079638391,0.9179706885984409,
t009,tampere17,balanced,0.1,none,1.0,0.0,40.92411407973407,0.9741314537076412,
t009,tampere17,balanced,0.1,real_esrgan,0.6796875,0.16015625,31.385765048327514,0.9347114800331425,live_canonical
t009,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,34.524195260659305,0.9069269698036436,
t009,tampere17,balanced,0.1,gaussian_blur,0.953125,0.0234375,30.8682067416828,0.9187219584182635,
t009,tampere17,hf,0.1,none,1.0,0.0,44.90532795084141,0.9817045520054126,
t009,tampere17,hf,0.1,real_esrgan,0.634765625,0.1826171875,31.83578294453713,0.9398332340731952,disk_precomputed_canonical
t009,tampere17,hf,0.1,jpeg_q50,0.697265625,0.1513671875,35.341759099772936,0.9228778679711919,
t009,tampere17,hf,0.1,gaussian_blur,1.0,0.0,31.107847679825333,0.9293476405447588,
t010,tampere17,standard,0.1,none,1.0,0.0,42.72960855766638,0.9771381689376298,
t010,tampere17,standard,0.1,real_esrgan,0.71875,0.140625,32.810543460218064,0.929586418918555,disk_precomputed_canonical
t010,tampere17,standard,0.1,jpeg_q50,1.0,0.0,34.87866341829318,0.8986068633408348,
t010,tampere17,standard,0.1,gaussian_blur,0.97265625,0.013671875,33.705264831418305,0.9180661184897071,
t010,tampere17,balanced,0.1,none,1.0,0.0,42.53205252345461,0.9785174449219597,
t010,tampere17,balanced,0.1,real_esrgan,0.798828125,0.1005859375,32.79557796481106,0.9306383000066957,live_canonical
t010,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,34.95867783935968,0.9062200455937001,
t010,tampere17,balanced,0.1,gaussian_blur,0.97265625,0.013671875,33.66227249984093,0.917605069548177,
t010,tampere17,hf,0.1,none,1.0,0.0,44.92009705262002,0.9834786702003022,
t010,tampere17,hf,0.1,real_esrgan,0.779296875,0.1103515625,33.35819413417359,0.9385393411243242,disk_precomputed_canonical
t010,tampere17,hf,0.1,jpeg_q50,0.734375,0.1328125,35.47482571881432,0.9188453199301408,
t010,tampere17,hf,0.1,gaussian_blur,0.99609375,0.001953125,33.94340421097549,0.9267798946047439,
t011,tampere17,standard,0.1,none,1.0,0.0,42.7227133439725,0.9795711801160651,
t011,tampere17,standard,0.1,real_esrgan,0.791015625,0.1044921875,30.99850721475438,0.9072809326066396,disk_precomputed_canonical
t011,tampere17,standard,0.1,jpeg_q50,1.0,0.0,33.59117606522266,0.8807406772733087,
t011,tampere17,standard,0.1,gaussian_blur,0.96875,0.015625,32.8837381757886,0.9075381901422412,
t011,tampere17,balanced,0.1,none,1.0,0.0,42.40890827514988,0.9788574248530092,
t011,tampere17,balanced,0.1,real_esrgan,0.791015625,0.1044921875,31.024921685586694,0.9074822887783731,live_canonical
t011,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,33.58778152896437,0.8826391757661284,
t011,tampere17,balanced,0.1,gaussian_blur,0.984375,0.0078125,32.840335717867944,0.9058843070656796,
t011,tampere17,hf,0.1,none,1.0,0.0,44.81571109743158,0.9846569666900349,
t011,tampere17,hf,0.1,real_esrgan,0.7890625,0.10546875,31.57573178124428,0.9154515626954183,disk_precomputed_canonical
t011,tampere17,hf,0.1,jpeg_q50,0.8671875,0.06640625,33.9410825262605,0.8944754649665038,
t011,tampere17,hf,0.1,gaussian_blur,0.99609375,0.001953125,33.08207796137946,0.9155903701975312,
t012,tampere17,standard,0.1,none,1.0,0.0,43.006301831505205,0.9773432816313,
t012,tampere17,standard,0.1,real_esrgan,0.779296875,0.1103515625,33.797341087675846,0.9113135959544808,disk_precomputed_canonical
t012,tampere17,standard,0.1,jpeg_q50,1.0,0.0,35.23403943042552,0.8828135142472444,
t012,tampere17,standard,0.1,gaussian_blur,0.982421875,0.0087890625,33.92840978531823,0.9091705119095295,
t012,tampere17,balanced,0.1,none,1.0,0.0,43.479594153715304,0.9789989833512859,
t012,tampere17,balanced,0.1,real_esrgan,0.75,0.125,33.80963389482402,0.9118657841648471,live_canonical
t012,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,35.34599387474867,0.8861474423531158,
t012,tampere17,balanced,0.1,gaussian_blur,0.99609375,0.001953125,33.93589821474188,0.908699228799923,
t012,tampere17,hf,0.1,none,1.0,0.0,44.83554030444468,0.9826177904706057,
t012,tampere17,hf,0.1,real_esrgan,0.728515625,0.1357421875,34.51719435197824,0.9155317969321276,disk_precomputed_canonical
t012,tampere17,hf,0.1,jpeg_q50,0.896484375,0.0517578125,35.7349070414875,0.8980124621782594,
t012,tampere17,hf,0.1,gaussian_blur,1.0,0.0,34.1496360702066,0.9177108868565204,
t013,tampere17,standard,0.1,none,1.0,0.0,37.741557816809106,0.9899679477429214,
t013,tampere17,standard,0.1,real_esrgan,0.978515625,0.0107421875,25.466838993605542,0.8850913674364825,disk_precomputed_canonical
t013,tampere17,standard,0.1,jpeg_q50,1.0,0.0,27.001827151350497,0.8792348630058034,
t013,tampere17,standard,0.1,gaussian_blur,0.822265625,0.0888671875,24.981401655158923,0.7554633858215379,
t013,tampere17,balanced,0.1,none,1.0,0.0,37.441663215377375,0.9901114765287612,
t013,tampere17,balanced,0.1,real_esrgan,0.97265625,0.013671875,25.44404533792688,0.8856394016106549,live_canonical
t013,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,26.986041366971342,0.8794788293760024,
t013,tampere17,balanced,0.1,gaussian_blur,0.84765625,0.076171875,24.95953697533773,0.7551699399795141,
t013,tampere17,hf,0.1,none,1.0,0.0,42.387974945957524,0.99635608147299,
t013,tampere17,hf,0.1,real_esrgan,0.98828125,0.005859375,25.694913398121013,0.8901944752489294,disk_precomputed_canonical
t013,tampere17,hf,0.1,jpeg_q50,0.97265625,0.013671875,27.249353283228185,0.8856097239988797,
t013,tampere17,hf,0.1,gaussian_blur,0.9140625,0.04296875,25.1134333325545,0.7631511527740802,
t014,tampere17,standard,0.1,none,1.0,0.0,39.73546863470567,0.9805905315492821,
t014,tampere17,standard,0.1,real_esrgan,0.72265625,0.138671875,28.874007000846703,0.8665012290965896,disk_precomputed_canonical
t014,tampere17,standard,0.1,jpeg_q50,1.0,0.0,28.97256677234875,0.837942200038824,
t014,tampere17,standard,0.1,gaussian_blur,0.90625,0.046875,27.979157446063564,0.8251538960204003,
t014,tampere17,balanced,0.1,none,1.0,0.0,39.2457731694477,0.9805671495658026,
t014,tampere17,balanced,0.1,real_esrgan,0.72265625,0.138671875,28.816725355494704,0.8675324589591721,live_canonical
t014,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,28.922334637743102,0.8373397344738082,
t014,tampere17,balanced,0.1,gaussian_blur,0.91796875,0.041015625,27.943369170241077,0.8243169577691937,
t014,tampere17,hf,0.1,none,1.0,0.0,43.578398553088334,0.9904544822997604,
t014,tampere17,hf,0.1,real_esrgan,0.751953125,0.1240234375,28.984805291471872,0.8684569236199547,disk_precomputed_canonical
t014,tampere17,hf,0.1,jpeg_q50,0.970703125,0.0146484375,29.19623362561133,0.8479285737298975,
t014,tampere17,hf,0.1,gaussian_blur,0.98046875,0.009765625,28.134817387608862,0.8349630730626663,
t015,tampere17,standard,0.1,none,1.0,0.0,37.44211512365634,0.9799039652972347,
t015,tampere17,standard,0.1,real_esrgan,0.54296875,0.228515625,26.201214466112674,0.8700836832124357,disk_precomputed_canonical
t015,tampere17,standard,0.1,jpeg_q50,1.0,0.0,28.36773457085767,0.8683409927853072,
t015,tampere17,standard,0.1,gaussian_blur,0.783203125,0.1083984375,26.441392854216417,0.7933396534950073,
t015,tampere17,balanced,0.1,none,1.0,0.0,38.07671584708252,0.9814894569658715,
